,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
6416,29-03-2004 17:41,1080562285,ntap,20.98,22.02,1122.47,3.82,18.2,0.004,55.85,6.84,6.24,13.07,13.44,10.11,13.49,2.982,7570000000,6580000000,40.33,1.66,6.12,32.44,6.12,480520000,32.44,140460000,0.39,95.9,20.7,778100000,2.24,4450000,3.726,3.39,270040000,3.133,9.85,73.82,16090000,2.467,5.14,14790000,outperform
6417,16-05-2004 20:27,1084719448,ntap,20.42,40.01,1096.44,6.32,33.69,0.004,52.64,6.79,6.2,13.07,13.44,10.11,13.49,2.982,7130000000,6360000000,38.02,1.61,5.92,31.35,5.92,480520000,31.35,140460000,0.39,95.9,20.7,778100000,2.24,4450000,3.726,3.39,270040000,3.19,9.85,76.21,18000000,4.738,5.75,16090000,outperform
6418,28-06-2004 09:48,1088396330,ntap,20.15,39.95,1133.35,6.02,33.93,0.003,50.79,6.25,5.29,13,13.54,10.05,13.39,3.196,7340000000,6540000000,31.54,1.65,5.59,41.27,5.59,480520000,41.27,152090000,0.416,95.9,20.7,807960000,2.32,4860000,3.164,3.976,270040000,3.181,9.85,80.11,17980000,4.526,5.74,18000000,outperform
6419,24-11-2004 22:57,1101317258,ntap,29.64,-4.82,1181.76,6.18,-11,0.003,63.41,7.81,7.13,13.07,14.98,10.11,13.5,3.673,10910000000,9760000000,40.67,1.76,7.14,36.66,7.14,704520000,36.66,178790000,0.481,98.9,31.2,921730000,2.58,4770000,3.165,4.188,332130000,3.352,9.89,83.58,19020000,5.526,5.9,25550000,underperform
6420,05-12-2004 09:43,1102219996,ntap,32.78,-14.7,1190.33,6.03,-20.73,0.003,66.96,8.82,8.05,13.07,14.98,10.11,13.5,3.673,11520000000,10600000000,41.83,1.76,7.75,39.83,7.75,704520000,39.83,178790000,0.481,98.9,31.2,921730000,2.58,4770000,3.165,4.188,332130000,3.352,9.89,83.49,17560000,4.763,5.45,19020000,underperform
6421,22-08-2006 06:01,1156206675,ntap,33.29,-19.86,1298.82,12.72,-32.58,0.145,49.61,5.65,6.81,11.66,13.72,8.11,14.66,6.009,12410000000,11410000000,N/A,1.1,5.1,25.396,5.1,1260000000,25.396,261000000,0.67,9.1,38.6,1270000000,3.407,272130000,2.177,4.976,579890000,2.38,4.14,87.9,14020000,3.4,3.9,13210000,underperform
6422,07-04-2007 14:32,1175936561,ntap,35.23,-39.28,1439.37,-4.87,-34.41,0.077,53.3,5.17,6.79,10.28,11.06,8.31,13.96,6.983,13550000000,12400000000,N/A,1.12,4.77,23.955,4.77,1260000000,23.955,267330000,0.69,12.9,35.8,1300000000,3.491,151130000,1.895,5.336,825640000,2.34,4.5,84.9,12710000,2.7,3.6,10980000,underperform
6423,26-05-2007 10:36,1180155987,ntap,36.99,-35.36,1522.28,-8.4,-26.96,0.077,46.42,4.53,5.95,10.28,11.06,8.31,13.96,6.983,11800000000,10660000000,N/A,0.85,4.1,20.579,4.1,1260000000,20.579,267330000,0.69,12.9,35.8,1300000000,3.491,151130000,1.895,5.336,825640000,1.96,4.5,84.5,12140000,2.5,3.4,12710000,underperform
6424,27-06-2007 03:05,1182893733,ntap,30.65,-29.89,1506.34,-14.82,-15.07,0.043,40.44,4.14,5.82,10.62,9.9,7.96,15.22,7.555,11500000000,10380000000,N/A,1.1,3.7,18.829,3.7,1260000000,18.829,297730000,0.77,51.3,34,1310000000,3.527,85110000,1.887,5.374,864460000,1.64,4.5,86.2,12220000,2.9,3.4,12140000,underperform
6425,02-02-2009 07:02,1233538348,ntap,14.76,103.93,825.44,33.66,70.27,0.864,18.31,1.46,3.4,7.73,8.71,4.54,17.81,10.691,4900000000,3930000000,N/A,1.05,1.09,8.276,1.09,2010000000,8.276,278500000,0.81,41.3,15.1,2300000000,6.962,1330000000,2.18,4.695,1040000000,1.41,12.16,84.7,24820000,3.3,7.6,22470000,outperform
6426,17-02-2009 21:48,1234887518,ntap,15.15,105.81,789.17,39.32,66.49,N/A,52.14,1.48,3.47,2.82,7.44,3.73,6.35,10.784,5130000000,4150000000,N/A,1.28,1.16,9.498,1.16,2010000000,9.498,101280000,0.3,N/A,1.1,2580000000,7.841,1430000000,2.099,4.642,986940000,1.41,12.16,88.1,25980000,2.9,8,24820000,outperform
6427,01-05-2011 06:16,1304210779,ntap,50.94,-25.91,1360.48,2.75,-28.66,32.38,32.05,4.03,5.48,13.04,15.35,6.69,21.37,13.46,15550000000,15550000000,23.16,1.34,3.25,17.32,3.25,2520000000,17.32,624100000,1.63,59.9,25.3,4760000000,12.93,1140000000,2.88,9.56,15550000000,1.39,1.14,96.1,18900000,2.8,5.4,17270000,underperform
6428,10-07-2011 02:59,1310246979,ntap,52.39,-45.94,1353.22,-0.06,-45.88,33.91,31.27,3.9,5.33,13.14,16.24,6.94,21.5,14.19,15940000000,15940000000,18.13,1.16,3.11,16.61,3.11,3330000000,16.61,673100000,1.71,33.7,28.8,5170000000,13.94,1260000000,1.89,10.11,15940000000,1.35,1.14,96.1,18410000,3.3,N/A,17690000,underperform
6429,08-09-2011 14:08,1315471081,ntap,35.44,-1.81,1185.9,21.25,-23.06,33.07,22.05,2.46,3.5,12.2,15.34,6.89,19.83,14.85,9930000000,9930000000,12.88,0.81,1.83,10.15,1.83,3330000000,10.15,661900000,1.65,7.4,26.4,4710000000,12.8,1260000000,1.84,10.37,9930000000,1.45,1.14,96.1,16660000,2,4.5,17570000,underperform
6430,19-11-2011 20:17,1321714077,ntap,39.6,-25.88,1236.91,9.41,-35.29,33.07,21.09,2.43,3.45,12.2,15.34,6.89,19.83,14.85,9350000000,9350000000,12.59,0.9,1.72,9.56,1.72,3330000000,9.56,661900000,1.65,7.4,26.4,4710000000,12.8,1260000000,1.84,10.37,9350000000,1.29,1.14,96.1,15690000,2.3,N/A,16360000,underperform
6431,26-11-2011 14:30,1322298013,ntap,33.69,,1161.79,16.49,,30.92,20.87,2.2,3.29,11.47,14.46,6.52,18.6,15.53,8920000000,8920000000,12.41,0.9,1.57,8.88,1.57,3330000000,8.88,652100000,1.64,0.6,24.8,4640000000,12.84,1180000000,2.75,10.52,8920000000,1.29,1.14,96.1,15690000,2.3,N/A,16360000,underperform
6432,09-03-2012 07:22,1331257933,ntap,41.74,-19.55,1370.87,12.44,-31.99,29.42,27.86,2.51,3.71,9.82,12.63,5.67,15.5,16.34,11300000000,11300000000,15.33,1.13,1.9,11.68,1.9,3330000000,11.68,585300000,1.5,30.7,23.5,4870000000,13.51,1190000000,2.86,11.22,1340000000,1.63,0.75,98.5,17180000,2.1,4.7,17360000,underperform
6433,19-05-2012 12:28,1337410719,ntap,33.67,11.02,1324.8,24.58,-13.56,29.42,22.01,2.09,3.07,9.82,12.63,5.67,15.5,16.34,8320000000,8320000000,12.2,0.95,1.4,8.89,1.4,3330000000,8.89,585300000,1.5,35.8,21.4,4870000000,13.41,1190000000,2.86,11.16,1340000000,1.63,0.75,98.5,16830000,2.9,4.6,16780000,underperform
6434,22-04-2013 02:33,1366578207,ntap,33.16,7.27,1562.5,5.63,1.64,48.38,23.8,1.93,2.63,8.11,9.95,3.99,11.82,17.42,7400000000,7400000000,12.99,1.27,1.17,8.63,1.17,3710000000,8.63,512200000,1.39,32.2,4.1,6720000000,18.66,2240000000,2.22,12.84,1510000000,1.68,0.69,91.2,16570000,3.3,4.5,17680000,outperform
6435,20-05-2013 09:21,1369021868,ntap,36.15,-7.3,1666.29,-0.95,-6.35,48.38,27.3,2.16,2.95,8.11,9.95,3.99,11.82,17.42,9150000000,9150000000,14.96,1.45,1.45,10.67,1.45,3710000000,10.67,512200000,1.39,32.2,4.1,6720000000,18.66,2240000000,2.22,12.84,1510000000,1.67,0.69,91.2,20150000,2.5,5.4,20630000,underperform
6436,13-01-2007 10:45,1168665317,ntri,47.17,-62.52,1414.85,0.39,-62.91,0.002,35.35,4.74,20.83,14.24,22.32,60.27,83.28,14.148,2420000000,2320000000,N/A,1.01,4.59,19.774,4.59,103080000,19.774,71790000,1.93,225.2,140.6,101720000,2.866,0.002,3.451,3.236,85720000,2.06,27.47,123,12360000,39.9,39.9,13070000,underperform
6437,17-02-2007 03:38,1171663714,ntri,31.03,-43.28,1455.3,-7.31,-35.97,0.002,25.43,3.5,15.39,14.24,22.32,60.27,83.28,14.148,1740000000,1670000000,N/A,0.51,3.3,14.22,3.3,103080000,14.22,71790000,1.93,225.2,140.6,101720000,2.866,0.002,3.451,3.236,85720000,1.86,34.61,108.1,9430000,7.5,28.9,12360000,underperform
6438,19-02-2007 00:47,1171826226,ntri,34.66,-51.24,1455.54,-7.33,-43.91,0.001,21.37,3.14,12.29,14.98,23.25,54.13,75.92,15.872,1760000000,1680000000,N/A,0.56,2.95,12.4,2.95,103080000,12.4,85130000,2.29,212.6,91.9,82250000,2.293,0.001,3.591,4.05,65640000,1.86,34.61,108.1,9430000,7.5,28.9,12360000,underperform
6439,25-02-2007 00:38,1172344105,ntri,32.38,-66.15,1456.38,-5.81,-60.34,0.001,19.9,2.89,11.3,14.98,23.25,54.13,75.92,15.872,1640000000,1560000000,N/A,0.53,2.74,11.508,2.74,103080000,11.508,85130000,2.29,212.6,91.9,82250000,2.293,0.001,3.591,4.05,65640000,1.86,34.61,108.1,9430000,7.5,28.9,12360000,underperform
6440,04-03-2007 23:32,1173031327,ntri,31.72,-69.04,1403.17,-5.12,-63.92,0.001,19.04,2.84,11.07,14.98,23.25,56.38,75.92,15.872,1570000000,1490000000,N/A,0.5,2.62,10.57,2.62,296810000,10.57,85130000,2.293,212.6,91.9,82250000,2.289,0.001,3.591,4.05,65640000,1.79,34.12,114.1,10980000,3.2,33.2,9430000,underperform
6441,07-04-2007 06:28,1175907491,ntri,38.62,-72.14,1439.37,-4.87,-67.27,0.001,24.04,3.45,13.48,14.98,23.25,56.38,75.92,15.872,1980000000,1900000000,N/A,0.69,3.34,13.495,3.34,296810000,13.495,85130000,2.29,212.6,91.9,82250000,2.289,0.001,3.591,4.05,65640000,2.32,36.12,115.1,13470000,5.2,40.7,10980000,underperform
6442,27-04-2007 00:26,1177613769,ntri,44.76,-66.62,1494.07,-7.64,-58.98,0.001,26.23,3.68,14.38,14.98,23.25,56.38,75.92,15.872,2160000000,1890000000,N/A,0.74,3.33,13.464,3.33,296810000,13.464,85130000,2.29,212.6,91.9,82250000,2.289,0.001,3.591,4.05,65640000,2.32,36.12,115.6,13470000,5.2,40.5,10980000,underperform
6443,29-04-2007 14:59,1177838982,ntri,42.54,-66.57,1494.25,-6.55,-60.02,0.007,23.21,3.13,18.98,15.26,23.73,62.74,95,18.474,2170000000,2100000000,N/A,0.75,3.19,12.706,3.19,296810000,12.706,100660000,2.73,69.5,62.4,69260000,2.018,0.007,2.438,3.169,103340000,2.32,36.12,115.6,13470000,5.2,40.5,10980000,underperform
6444,30-04-2007 17:24,1177934054,ntri,43.85,-67.64,1482.37,-6.17,-61.47,0.001,27.24,3.29,19.97,14.98,23.25,56.38,75.92,15.872,2140000000,1890000000,N/A,0.74,3.33,13.464,3.33,296810000,13.464,85130000,2.29,212.6,91.9,82250000,2.289,0.001,3.591,3.169,65640000,2.32,36.12,115.6,13470000,5.2,40.5,10980000,underperform
6445,01-05-2007 19:22,1178027559,ntri,43.32,-67.22,1486.3,-6.78,-60.44,0.002,31.63,3.22,19.56,14.24,22.32,60.27,83.28,14.148,2090000000,1500000000,N/A,0.65,2.97,12.765,2.97,103080000,12.765,71790000,1.93,225.2,140.6,101720000,2.866,0.002,3.451,3.169,85720000,1.86,27.47,125.4,9430000,7.5,30.4,12360000,underperform
6446,02-05-2007 21:53,1178123002,ntri,43.93,-67.11,1495.92,-5.79,-61.32,0.007,22.78,3.11,18.88,15.26,23.73,62.74,95,18.474,2130000000,2030000000,N/A,0.74,3.08,12.283,3.08,296810000,12.283,100660000,2.73,69.5,62.4,69260000,2.018,0.007,2.438,3.169,103340000,1.74,36.12,115.6,14390000,10.4,43.3,13470000,underperform
6447,26-05-2007 23:29,1180202392,ntri,44.63,-67.4,1522.28,-8.4,-59,N/A,23.85,3.33,20.15,15.26,23.73,62.32,95,18.474,2230000000,2170000000,N/A,0.74,3.28,13.167,3.28,296810000,13.167,100660000,2.73,69.5,62.4,69260000,2.016,N/A,2.438,3.173,103340000,1.74,36.12,118.8,14390000,10.4,45.5,13470000,underperform
6448,27-05-2007 07:38,1180231717,ntri,,,1507.51,-8.73,,N/A,23.85,3.33,20.15,15.26,23.73,62.32,95,18.474,2230000000,2170000000,N/A,0.74,3.28,13.167,3.28,296810000,13.167,100660000,2.73,69.5,62.4,69260000,2.016,N/A,2.438,3.173,103340000,1.74,36.12,118.8,14390000,10.4,45.5,13470000,underperform
6449,22-06-2007 07:14,1182476650,ntri,47.25,-75.17,1502.56,-10.96,-64.21,N/A,24.73,3.49,21.1,15.26,23.73,62.32,95,18.474,2320000000,2250000000,N/A,0.78,3.41,13.666,3.41,296810000,13.666,100660000,2.73,69.5,62.4,69260000,2.016,N/A,2.438,3.173,103340000,1.62,36.12,136.9,12980000,8.3,40.9,14390000,underperform
6450,17-07-2007 11:19,1184651395,ntri,49.8,-76.22,1549.37,-19.62,-56.6,N/A,26.74,3.8,22.98,15.26,23.73,62.32,95,18.474,2510000000,2440000000,N/A,0.86,3.69,14.813,3.69,296810000,14.813,100660000,2.73,69.5,62.4,69260000,2.016,N/A,2.438,3.173,103340000,1.96,36.12,136.9,11270000,10.5,35.5,12980000,underperform
6451,11-10-2007 03:00,1192051858,ntri,22.05,-50.7,1554.41,-42.15,-8.55,N/A,10.44,1.57,9,15.45,24.06,66.06,87.38,20.996,1130000000,1080000000,N/A,0.46,1.45,5.892,1.45,296810000,5.892,114420000,3.15,69.5,61,82550000,2.413,N/A,3.483,3.766,118850000,1.91,15.58,116.9,14170000,12.5,44.8,11790000,underperform
6452,29-10-2008 00:29,1225220392,ntri,9.24,77.81,930.09,14.62,63.19,N/A,6.53,0.49,2.7,8.46,13.65,32.15,43.38,22.382,375470000,287730000,N/A,0.35,0.41,2.745,0.41,412890000,2.745,61050000,1.86,39.2,13.6,58050000,1.877,N/A,2.935,4.147,69210000,2.66,10,123.9,14790000,9.1,54.9,17650000,outperform
6453,11-10-2009 02:19,1255207750,ntri,12.65,16.28,1065.48,9.37,6.91,N/A,18.36,0.9,3.93,4.87,9.94,20.65,21.57,19.396,454930000,454930000,N/A,1,0.8,6.788,0.8,349080000,6.788,27940000,0.93,60,32.1,73740000,2.384,N/A,3.442,4.253,72990000,1.08,7.98,89,7510000,27.9,26.5,6250000,outperform
6454,07-11-2010 09:01,1289100671,ntri,16.36,-42.73,1221.06,3.28,-46.01,N/A,22.83,1.05,5.37,5.33,9.19,17.98,23.15,18.07,468590000,468590000,15.7,1.04,0.88,7.57,0.88,284040000,7.57,26860000,0.91,43.4,8.1,88930000,3.31,0,2.57,3.88,468590000,0.9,16.09,108.6,7990000,29.8,29.9,8140000,underperform
6455,22-04-2012 16:26,1335092173,ntri,9.34,-26.12,1376.92,13.48,-39.6,40.02,25.67,0.75,4.01,3.06,4.77,7.96,16.36,14.85,273980000,273980000,15.55,1.73,0.68,8.78,0.68,202930000,8.78,11800000,0.43,N/A,23.9,57610000,2.11,30000000,2.88,2.74,47330000,0.04,4,82.7,5010000,5,N/A,6190000,underperform
6456,29-07-2012 03:12,1343511765,ntri,9.03,19.16,1360.02,23.92,-4.76,42.31,68.87,0.74,4.21,1.12,1.81,3.05,6.14,14.87,254310000,254310000,14.76,1.73,0.63,13.59,0.63,202930000,13.59,4090000,0.15,61.8,7.3,70530000,2.47,30000000,2.5,2.48,38540000,0.17,4.13,80.8,4950000,16.8,18,4880000,underperform
6457,17-10-2012 14:04,1350462891,ntri,9.2,56.52,1460.91,18.63,37.89,42.44,64.65,0.69,3.96,1.12,3.51,5.93,6.14,14.87,240600000,240600000,14.69,1.77,0.59,9.39,0.59,202930000,9.39,4330000,0.16,61.8,7.3,70530000,2.57,30090000,2.5,2.58,38540000,0.18,3.71,79.2,4490000,30.9,16.3,4630000,outperform
6458,26-04-2013 11:30,1366956026,ntri,7.34,91.83,1582.24,9.54,82.29,N/A,N/A,0.56,3.69,0.71,0.34,0.67,4.15,14.43,187190000,187190000,17.02,1.83,0.47,15.53,0.47,183780000,15.53,2810000,0.1,N/A,6.5,19390000,0.7,0,1.9,2.17,22790000,0.19,3.58,80.5,3490000,10.1,12.6,3290000,outperform
6459,03-02-2004 07:49,1075774762,ntrs,37.93,-6.14,1136.03,5.03,-11.17,N/A,25.37,9.9,3.48,40.15,N/A,1.09,14.42,4.705,10530000000,17490000000,18.25,1.78,16.57,N/A,16.57,2460000000,N/A,423000000,1.884,8.3,14.9,1420000000,6.47,8460000000,N/A,13.62,N/A,1.091,10.55,71.7,3700000,3.3,1.88,3120000,underperform
6460,18-11-2004 21:53,1100795003,ntrs,37.5,14.51,1183.55,5.47,9.04,N/A,20.51,9.68,3.14,48.18,N/A,1.22,16.18,4.676,10130000000,14330000000,18.12,1.68,13.7,N/A,13.7,2370000000,N/A,504000000,2.253,9.5,6.4,2280000000,10.39,6490000000,N/A,14.716,536500000,1.094,10.54,70.88,2320000,1.929,1.19,2090000,outperform
6461,13-03-2005 14:30,1110704450,ntrs,35.51,24.98,1209.25,6.19,18.79,N/A,18.86,8.51,2.88,45.3,N/A,1.2,15.94,5.006,9380000000,25300000000,15.22,1.42,22.65,N/A,22.65,2370000000,N/A,506000000,2.27,9.5,6.4,2050000000,9.37,17970000000,N/A,15.045,536500000,1.174,9.27,68.11,4290000,3.943,2.16,4030000,outperform
6462,16-03-2007 13:35,1174032340,ntrs,49.03,19.62,1386.95,-5.64,25.26,N/A,19.34,4.27,3.22,22.32,55.65,1.17,17.64,13.689,12720000000,1740000000,N/A,1.41,0.59,N/A,0.59,3410000000,N/A,665400000,3,15.7,12,21760000000,99.233,10780000000,N/A,18.033001,388500000,1.18,0.48,69.9,2010000,1.7,1,2000000,outperform
6463,30-01-2009 13:09,1233301152,ntrs,50.15,-6.76,825.88,32.89,-39.65,N/A,16.36,3.05,1.99,19.09,28.81,1.06,14.59,18.801,12690000000,7580000000,N/A,1.24,1.82,N/A,1.82,3880000000,N/A,782800000,3.47,173.8,13.4,28940000000,129.642,8670000000,N/A,28.618,N/A,1.34,0.79,73.8,3730000,1.8,1.8,2820000,underperform
6464,30-04-2011 19:55,1304173510,ntrs,45.66,-2.85,1355.66,3.27,-6.12,N/A,18.24,3.47,1.77,19.2,27.43,0.81,10.19,14.41,951680000,951680000,13.92,3.04,0.27,N/A,0.27,N/A,N/A,663900000,2.74,21.6,4.9,21050000000,86.94,9900000000,N/A,28.19,951680000,0.77,0.72,79.3,4550000,3.9,2.1,3710000,underperform
6465,04-11-2011 12:44,1320390895,ntrs,36.81,23.77,1253.23,12.68,11.09,N/A,15.79,2.7,1.37,17.38,24.71,0.71,9.06,15.01,7280000000,7280000000,13.48,1.06,2.01,N/A,2.01,N/A,N/A,624900000,2.57,9.5,11,23500000000,97.52,6440000000,N/A,29.68,7280000000,0.74,0.72,79.3,6390000,2.4,N/A,5420000,outperform
6466,24-01-2012 13:58,1327393690,ntrs,39.98,21.31,1314.65,13.7,7.61,N/A,17.48,2.8,1.46,16.25,25.55,0.66,8.65,15.39,3250000000,3250000000,12.77,1.06,0.87,N/A,0.87,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.66,0.44,79.5,3760000,1.9,1.7,3900000,outperform
6467,27-01-2012 10:24,1327640089,ntrs,38.94,24.55,1316.33,13.56,10.99,N/A,16.63,2.67,1.39,16.25,25.55,0.66,8.65,15.39,3750000000,3750000000,12.08,1.01,1.01,N/A,1.01,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.66,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6468,28-01-2012 03:39,1327702175,ntrs,39.49,23.58,1326.06,12.73,10.85,N/A,16.87,2.67,1.39,16.25,25.55,0.66,8.65,15.39,3750000000,3750000000,12.26,1.01,1.01,N/A,1.01,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.66,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6469,28-01-2012 21:10,1327765208,ntrs,39.49,23.58,1326.06,12.73,10.85,N/A,16.87,2.67,1.39,16.25,25.55,0.66,8.65,15.39,3610000000,3610000000,12.26,1.02,0.97,N/A,0.97,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.66,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6470,29-01-2012 08:33,1327806196,ntrs,38.38,28.79,1318.43,13.79,15,N/A,16.87,2.67,1.39,16.25,25.55,0.66,8.65,15.39,3610000000,3610000000,12.26,1.02,0.97,N/A,0.97,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.66,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6471,01-02-2012 07:08,1328060289,ntrs,39.38,25.39,1324.09,13.14,12.25,N/A,16.67,2.68,1.4,16.25,25.55,0.66,8.65,15.39,3680000000,3680000000,12.11,0.94,0.99,N/A,0.99,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.66,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6472,03-02-2012 00:49,1328210353,ntrs,41.2,21,1344.9,11.68,9.32,N/A,17.17,2.73,1.43,16.25,25.55,0.66,8.65,15.39,3490000000,3490000000,12.47,0.93,0.94,N/A,0.94,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6473,04-02-2012 09:22,1328327545,ntrs,39.38,25.39,1324.09,13.14,12.25,N/A,17.85,2.75,1.44,16.25,25.55,0.66,8.65,15.39,3020000000,3020000000,12.97,1,0.81,N/A,0.81,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6474,06-02-2012 10:47,1328505462,ntrs,41.25,20.32,1344.33,12.42,7.9,N/A,17.85,2.86,1.49,16.25,25.55,0.66,8.65,15.39,3020000000,3020000000,12.97,1,0.81,N/A,0.81,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6475,09-02-2012 18:05,1328790948,ntrs,41.17,22.78,1351.95,12.28,10.5,N/A,17.87,2.87,1.5,16.25,25.55,0.66,8.65,15.39,3000000000,3000000000,13.02,1,0.81,N/A,0.81,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6476,10-02-2012 18:12,1328877767,ntrs,40.77,23.25,1342.64,12.62,10.63,N/A,17.59,2.86,1.49,16.25,25.55,0.66,8.65,15.39,3030000000,3030000000,12.82,1,0.82,N/A,0.82,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4060000,2.7,1.9,3760000,outperform
6477,11-02-2012 19:54,1328970274,ntrs,41.29,22.14,1349.96,11.81,10.33,N/A,17.66,2.86,1.49,16.25,25.55,0.66,8.65,15.39,3140000000,3140000000,12.87,1,0.84,N/A,0.84,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
6478,12-02-2012 18:43,1329052392,ntrs,41.17,22.76,1351.95,12.21,10.55,N/A,17.66,2.86,1.49,16.25,25.55,0.66,8.65,15.39,3140000000,3140000000,12.87,1,0.84,N/A,0.84,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
6479,14-02-2012 13:01,1329204701,ntrs,40.56,25.86,1350.5,12.58,13.28,N/A,17.67,2.83,1.48,16.25,25.55,0.66,8.65,15.39,3130000000,3130000000,12.88,0.99,0.84,N/A,0.84,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
6480,16-02-2012 20:22,1329403965,ntrs,40.97,25.19,1358.04,11.91,13.28,N/A,17.72,2.8,1.46,16.25,25.55,0.66,8.65,15.39,3240000000,3240000000,12.91,0.99,0.87,N/A,0.87,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
6481,18-02-2012 22:20,1329583824,ntrs,40.35,26.2,1343.23,13.26,12.94,N/A,17.77,2.84,1.48,16.25,25.55,0.66,8.65,15.39,3080000000,3080000000,12.94,0.99,0.83,N/A,0.83,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
6482,19-02-2012 18:04,1329654845,ntrs,40.97,,1358.04,11.91,,N/A,17.77,2.84,1.48,16.25,25.55,0.66,8.65,15.39,3080000000,3080000000,12.94,0.99,0.83,N/A,0.83,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,underperform
6483,24-02-2012 11:55,1330064729,ntrs,40.98,24.65,1365.74,10.71,13.94,N/A,17.77,2.85,1.49,16.25,25.55,0.66,8.65,15.39,3080000000,3080000000,N/A,N/A,0.83,N/A,0.83,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
6484,25-02-2012 23:57,1330194464,ntrs,40.2,25.3,1357.66,10.66,14.64,N/A,17.76,2.85,1.49,16.25,25.55,0.66,8.65,15.39,3080000000,3080000000,12.94,0.99,0.83,N/A,0.83,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
6485,26-02-2012 08:30,1330225226,ntrs,41,22.07,1363.46,9.12,12.95,N/A,17.76,2.85,1.49,16.25,25.55,0.66,8.65,15.39,3080000000,3080000000,12.94,0.99,0.83,N/A,0.83,N/A,N/A,603600000,2.47,17.1,10.2,21130000000,87.69,7480000000,N/A,29.53,N/A,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
6486,29-02-2012 06:23,1330476791,ntrs,41.5,22.94,1365.68,10.91,12.03,N/A,17.97,2.88,1.5,16.25,27.34,0.66,8.65,15.39,5170000000,5170000000,13.09,1,1.39,N/A,1.39,N/A,N/A,596500000,2.47,17.1,9.4,24310000000,100.83,8430000000,N/A,29.53,1250000000,0.84,0.44,79.5,4710000,2.9,2.2,4060000,outperform
